,Differenzdrucksensor_37,Differenzdrucksensor_37,Motionsensor/Reedsensor_72,Motionsensor/Reedsensor_72,SFA30_93,SFA30_93,SFA30_93,Gyroskop_104,Gyroskop_104,Gyroskop_105,Gyroskop_105,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107
,DifferentialPressure,Temp,Motion,DoorOpen,Hcho,Rm,Temp,TiltAngle,OpenAngle,TiltAngle,OpenAngle,PM1p0,PM2p5,PM4p0,PM10p0,Rh,temp,voc,nox,co2
Time,Pa,C,Bool,Bool,ppb,%,C,angle degree,angle degree,angle degree,angle degree,mass concentration ppm,mass concentration ppm,mass concentration ppm,mass concentration ppm,%,C,0-500,0-100,ppm
2025-07-31T11:54:19.435168,3.259054054054054,23.70035135135135,False,False,18.8,52.1,22.71,,-46.50932113967675,,-8.638121970889156,14.9,17.4,18.9,19.6,52.31,22.11,104.0,1.0,500.0
2025-07-31T11:54:21.439201,3.1887082204155375,23.69649051490515,False,False,18.8,52.1,22.73,,-46.63663400839547,,-8.712258367329156,14.6,17.0,18.5,19.2,52.31,22.1,104.0,1.0,500.0
2025-07-31T11:54:23.429501,3.2623431899641577,23.700766129032257,False,False,19.0,52.09,22.74,,-46.66360496937739,,-8.68757813734944,14.9,17.4,18.9,19.6,52.31,22.1,104.0,1.0,500.0
2025-07-31T11:54:25.431742,3.355817610062893,23.70234501347709,False,False,19.0,52.1,22.73,,-46.20089148510328,,-8.620588941690215,14.8,17.2,18.7,19.4,52.31,22.1,105.0,1.0,500.0
2025-07-31T11:54:27.440360,3.305121293800539,23.69900269541779,False,False,19.0,52.11,22.73,,-45.98789364138003,,-8.56599460018205,14.9,17.4,18.9,19.6,52.31,22.1,105.0,1.0,499.0
2025-07-31T11:54:29.358035,3.258013731060606,23.695823863636363,False,False,18.8,52.1,22.71,,-46.426065515802435,,-8.464530630973563,14.9,17.4,18.9,19.6,52.31,22.1,105.0,1.0,499.0
2025-07-31T11:54:31.477171,3.3772788203753352,23.69876675603217,False,False,19.2,52.1,22.75,,-46.76169851007695,,-8.6055086563148,14.8,17.2,18.7,19.4,52.31,22.1,105.0,1.0,499.0
2025-07-31T11:54:33.430658,3.434107142857143,23.699428571428573,True,False,19.0,52.1,22.72,,-47.357732935525064,,-8.914160284242225,14.5,16.9,18.4,19.1,52.31,22.1,104.0,1.0,500.0
2025-07-31T11:54:35.440120,3.2535069444444447,23.695166666666665,False,False,19.2,52.1,22.73,,-47.98555312973344,,-8.952622799484374,14.2,16.6,18.0,18.7,52.31,22.1,104.0,1.0,501.0
2025-07-31T11:54:37.445525,3.1783539377289376,23.701387362637362,False,False,19.2,52.09,22.73,,-48.32893205064813,,-8.838196240163827,13.9,16.2,17.6,18.3,52.31,22.1,104.0,1.0,500.0
2025-07-31T11:54:39.436176,3.122568493150685,23.70127397260274,True,False,19.2,52.11,22.73,,-47.827687837832784,,-8.751282216951184,13.7,15.9,17.3,18.0,52.31,22.1,104.0,1.0,500.0
2025-07-31T11:54:41.444221,3.183638211382114,23.698252032520326,True,False,19.2,52.1,22.75,,-47.15772782679556,,-8.632262041797256,13.5,15.7,17.1,17.8,52.31,22.1,104.0,1.0,500.0
2025-07-31T11:54:43.502405,3.2019960732984294,23.696531413612565,False,False,19.0,52.1,22.73,,-46.88386952450872,,-8.592069389345692,13.1,15.3,16.6,17.2,52.31,22.1,103.0,1.0,500.0
2025-07-31T11:54:45.419954,3.151574074074074,23.699458333333332,False,False,19.0,52.11,22.74,,-47.0549886953511,,-8.593471740028024,13.0,15.1,16.4,17.0,52.31,22.1,103.0,1.0,500.0
2025-07-31T11:54:47.529792,3.2455504786771106,23.700169712793734,False,False,19.0,52.1,22.73,,-47.05599646382062,,-8.571437150759937,12.5,14.6,15.9,16.5,52.31,22.1,103.0,1.0,501.0
2025-07-31T11:54:49.491604,3.1935906515580736,23.701968838526913,True,False,19.0,52.09,22.73,,-46.93314520378825,,-8.5421156136281,12.4,14.4,15.7,16.3,52.31,22.1,103.0,1.0,502.0
2025-07-31T11:54:51.512122,3.3365296803652966,23.699753424657533,True,False,18.8,52.11,22.73,,-46.68482103412291,,-8.59741740214602,12.3,14.3,15.5,16.1,52.31,22.1,103.0,1.0,502.0
2025-07-31T11:54:53.511812,3.190645311049211,23.699192200557103,False,False,19.0,52.12,22.73,,-46.19955624960225,,-8.694052242972838,12.1,14.1,15.3,15.9,52.31,22.1,103.0,1.0,502.0
2025-07-31T11:54:55.505025,3.2175024224806203,23.700886627906975,False,False,19.0,52.13,22.72,,-46.149324423723066,,-8.916898347692692,12.5,14.6,15.9,16.5,52.31,22.1,104.0,1.0,502.0
2025-07-31T11:54:57.466737,3.1375840537944284,23.70135446685879,False,False,18.8,52.14,22.73,,-46.29781556737299,,-8.99780479308958,12.7,14.8,16.1,16.7,52.3,22.1,104.0,1.0,502.0
2025-07-31T11:54:59.510349,3.132754010695187,23.70294117647059,False,False,18.8,52.13,22.73,,-46.312817774496104,,-9.094161505051611,12.8,14.9,16.2,16.9,52.3,22.1,105.0,1.0,501.0
2025-07-31T11:55:01.435042,3.2780973451327435,23.70104719764012,False,False,18.8,52.13,22.75,,-45.91310828563118,,-9.145079694001765,13.0,15.1,16.4,17.0,52.3,22.1,105.0,1.0,501.0
2025-07-31T11:55:03.493569,3.1584695731153496,23.702574931880108,False,False,18.8,52.13,22.74,,-45.72515671876427,,-9.20877841358326,13.0,15.1,16.4,17.0,52.3,22.1,104.0,1.0,501.0
2025-07-31T11:55:05.502969,3.207957650273224,23.703224043715846,False,False,18.8,52.12,22.73,,-45.2254106550161,,-9.326239436729995,13.1,15.3,16.6,17.2,52.3,22.1,104.0,1.0,501.0
2025-07-31T11:55:07.508389,3.2552587844254512,23.705954415954416,False,False,19.0,52.13,22.73,,-45.098803369469465,,-9.285533507013954,13.0,15.1,16.4,17.0,52.3,22.1,104.0,1.0,502.0
2025-07-31T11:55:09.482816,3.110077247191011,23.703820224719102,False,False,19.0,52.11,22.75,,-44.990096399264715,,-8.959349628309505,13.4,15.6,16.9,17.6,52.3,22.1,104.0,1.0,502.0
2025-07-31T11:55:11.517460,3.247615864527629,23.704933155080212,False,False,18.8,52.13,22.73,,-44.910631951155274,,-8.89984470256049,13.4,15.6,16.9,17.6,52.3,22.1,103.0,1.0,502.0
2025-07-31T11:55:13.527436,3.3767561983471075,23.7068044077135,False,False,18.8,52.14,22.73,,-44.71252405716728,,-8.96450464400158,13.7,15.9,17.3,18.0,52.3,22.1,103.0,1.0,502.0
2025-07-31T11:55:15.518542,3.1611652739090066,23.703690807799443,False,False,18.8,52.13,22.73,,-44.152486527564456,,-9.052486953828272,13.5,15.7,17.1,17.8,52.3,22.1,103.0,1.0,503.0
2025-07-31T11:55:17.528555,3.2237847222222222,23.706222222222223,False,False,18.8,52.13,22.73,,-43.937148748812625,,-9.029422754088163,13.5,15.7,17.1,17.8,52.3,22.1,103.0,1.0,503.0
2025-07-31T11:55:19.439516,3.302204457364341,23.704433139534885,False,False,18.6,52.14,22.74,,-44.107059715467926,,-8.959295888209502,13.4,15.6,16.9,17.6,52.3,22.1,103.0,1.0,503.0
2025-07-31T11:55:21.565863,3.1815259740259743,23.705038961038962,False,False,18.6,52.14,22.74,,-44.30903675748813,,-8.924609238108431,13.1,15.3,16.6,17.2,52.3,22.11,103.0,1.0,503.0
2025-07-31T11:55:23.509900,3.1520589668615986,23.70482456140351,False,False,18.6,52.14,22.75,,-44.11113463770148,,-8.996694490232548,13.1,15.3,16.6,17.2,52.3,22.11,103.0,1.0,502.0
2025-07-31T11:55:25.479169,3.206511976047904,23.70615269461078,False,False,18.6,52.16,22.75,,-44.176813924602165,,-8.997050222051714,13.0,15.1,16.4,17.0,52.3,22.11,103.0,1.0,501.0
2025-07-31T11:55:27.526679,3.1890192135835567,23.705898123324395,False,False,18.8,52.15,22.75,,-44.31109310660957,,-8.871858906611351,13.2,15.4,16.8,17.4,52.3,22.11,103.0,1.0,501.0
2025-07-31T11:55:29.526630,3.263802083333333,23.7096875,False,False,18.6,52.14,22.74,,-44.444759949723355,,-8.7337129828325,13.2,15.4,16.7,17.4,52.3,22.1,103.0,1.0,501.0
2025-07-31T11:55:31.499691,3.1381091617933725,23.70793859649123,False,False,18.6,52.14,22.73,,-44.63465835061788,,-8.693603289900555,13.6,15.9,17.3,18.0,52.3,22.1,104.0,1.0,501.0
2025-07-31T11:55:33.485466,3.177267331433998,23.70502849002849,False,False,18.6,52.14,22.74,,-44.62944627585655,,-8.775849686400148,13.9,16.2,17.6,18.3,52.3,22.1,104.0,1.0,501.0
2025-07-31T11:55:35.498417,3.2591989843028624,23.706869806094183,False,False,18.6,52.14,22.74,,-44.525729850361046,,-8.923261879102556,14.0,16.4,17.8,18.5,52.3,22.1,104.0,1.0,501.0
2025-07-31T11:55:37.519516,3.0657129881925522,23.70591280653951,False,False,18.6,52.16,22.74,,-44.76453108745646,,-8.740099703073685,14.2,16.5,18.0,18.7,52.3,22.1,104.0,1.0,501.0
2025-07-31T11:55:39.411446,3.1387905604719766,23.708864306784662,False,False,18.6,52.15,22.73,,-44.884879105356234,,-8.800127573053913,14.0,16.4,17.8,18.5,52.3,22.1,104.0,1.0,501.0
2025-07-31T11:55:41.523778,3.2153577661431063,23.709424083769633,False,False,18.6,52.15,22.73,,-45.15310032212919,,-8.977242060164308,14.3,16.7,18.1,18.9,52.3,22.1,103.0,1.0,502.0
2025-07-31T11:55:43.474720,3.1375971817298347,23.707274052478134,False,False,18.6,52.13,22.75,,-45.07292104838823,,-9.247518151367755,14.6,17.0,18.5,19.2,52.3,22.1,103.0,1.0,502.0
2025-07-31T11:55:45.489838,3.234212962962963,23.706583333333334,False,False,18.8,52.13,22.75,,-45.04516107925233,,-9.393002185460091,14.7,17.1,18.7,19.4,52.3,22.1,103.0,1.0,503.0
2025-07-31T11:55:47.487830,3.204997625830959,23.706980056980058,True,False,18.6,52.12,22.75,,-44.78384359275973,,-9.243187212177935,14.8,17.3,18.8,19.6,52.3,22.1,103.0,1.0,504.0
2025-07-31T11:55:49.488940,3.2608789625360233,23.708775216138328,True,False,18.6,52.12,22.75,,-44.315498740844184,,-8.951093016146572,14.7,17.1,18.7,19.4,52.3,22.1,103.0,1.0,505.0
2025-07-31T11:55:51.491387,3.215906862745098,23.707014705882354,True,False,18.8,52.13,22.73,,-44.1126047584563,,-8.98080024122026,14.7,17.1,18.6,19.4,52.3,22.11,103.0,1.0,504.0
2025-07-31T11:55:53.495990,3.11427255985267,23.70921270718232,True,False,18.6,52.12,22.73,,-44.05364174891781,,-9.054848238038163,14.5,17.0,18.5,19.2,52.3,22.11,103.0,1.0,504.0
2025-07-31T11:55:55.493588,3.2085446009389673,23.708267605633804,False,False,18.6,52.15,22.75,,-44.217905153954995,,-9.020273921215892,14.5,17.0,18.5,19.2,52.3,22.11,103.0,1.0,504.0
2025-07-31T11:55:57.498443,3.0517738095238096,23.706542857142857,False,False,18.4,52.16,22.74,,-43.90890598727104,,-8.838221312342958,14.4,16.8,18.3,19.0,52.3,22.11,103.0,1.0,505.0
2025-07-31T11:55:59.415971,3.2994945759368837,23.71007396449704,False,False,18.4,52.17,22.74,,-43.52625489455508,,-8.694006665088914,14.2,16.6,18.1,18.8,52.3,22.11,103.0,1.0,506.0
2025-07-31T11:56:01.585184,3.1355464886251236,23.708249258160237,False,False,18.2,52.18,22.74,,-43.89263677304548,,-8.522279713967988,14.2,16.6,18.1,18.8,52.3,22.11,103.0,1.0,506.0
2025-07-31T11:56:03.482628,3.195439011566772,23.707965299684542,False,False,18.4,52.21,22.75,,-44.02037341281942,,-8.52070655388323,13.9,16.3,17.7,18.5,52.3,22.11,106.0,1.0,506.0
2025-07-31T11:56:05.507455,3.218859649122807,23.70808864265928,False,False,18.2,52.19,22.73,,-43.54741623363926,,-8.55804136453561,13.8,16.1,17.6,18.3,52.3,22.11,110.0,1.0,507.0
2025-07-31T11:56:07.502500,3.1340175953079177,23.70733137829912,False,False,18.2,52.2,22.75,,-43.55246021781924,,-8.694198353647481,13.6,15.9,17.4,18.1,52.3,22.11,110.0,1.0,508.0
2025-07-31T11:56:09.502852,3.2647214217098943,23.71008645533141,False,False,18.2,52.2,22.73,,-43.627538534396535,,-8.503401781373949,13.6,15.9,17.4,18.1,52.31,22.11,110.0,1.0,508.0
2025-07-31T11:56:11.507336,3.3252083333333333,23.71023529411765,False,False,18.0,52.21,22.73,,-43.829424923673166,,-8.436639157265384,13.8,16.1,17.5,18.3,52.31,22.11,109.0,1.0,508.0
2025-07-31T11:56:13.512746,3.214906609195402,23.70780172413793,False,False,18.2,52.24,22.75,,-44.357404573361855,,-8.3556585894259,13.6,15.9,17.4,18.1,52.31,22.11,108.0,1.0,509.0
2025-07-31T11:56:15.508267,3.200762045231072,23.70508849557522,True,False,18.2,52.23,22.73,,-44.87302280742991,,-8.300238560601752,15.7,18.4,20.0,20.8,52.31,22.11,107.0,1.0,509.0
2025-07-31T11:56:17.518697,3.1336785714285713,23.706257142857144,True,False,18.0,52.23,22.74,,-45.101010807706686,,-8.464048198528506,16.1,18.8,20.5,21.4,52.31,22.11,107.0,1.0,509.0
2025-07-31T11:56:19.518416,3.315857843137255,23.709735294117646,False,False,18.0,52.25,22.75,,-45.32404057387873,,-8.601261770371906,16.9,19.8,21.6,22.5,52.31,22.11,106.0,1.0,509.0
2025-07-31T11:56:21.523828,3.0870330459770114,23.709353448275863,False,False,18.0,52.25,22.77,,-45.48386910543581,,-8.56416990603564,17.2,20.1,22.0,22.9,52.31,22.11,106.0,1.0,509.0
2025-07-31T11:56:23.429053,3.180691056910569,23.712545731707316,False,False,18.0,52.25,22.75,,-45.778829070848374,,-8.496288682827043,17.3,20.3,22.1,23.0,52.31,22.11,106.0,1.0,509.0
2025-07-31T11:56:25.548354,3.1676325247079964,23.709757412398922,False,False,17.8,52.25,22.75,,-45.802645198695274,,-8.325174543419495,17.5,20.4,22.3,23.2,52.31,22.11,106.0,1.0,509.0
2025-07-31T11:56:27.504359,3.189186807653575,23.708006042296073,False,False,17.8,52.25,22.74,,-46.17125526055665,,-8.603211579897472,17.3,20.3,22.1,23.0,52.31,22.11,106.0,1.0,509.0
2025-07-31T11:56:29.513026,3.177324181117534,23.710187861271677,False,False,17.8,52.25,22.75,,-46.24481426822139,,-8.769624148435893,17.3,20.3,22.1,23.0,52.31,22.11,106.0,1.0,509.0
2025-07-31T11:56:31.522424,3.2640107212475633,23.708230994152046,False,False,17.8,52.26,22.75,,-45.7755907671981,,-8.864139121934299,17.1,20.0,21.8,22.7,52.31,22.11,106.0,1.0,510.0
2025-07-31T11:56:33.522749,3.150826149425287,23.707629310344828,False,False,17.6,52.25,22.75,,-45.59162884738345,,-8.880545553183438,16.9,19.8,21.6,22.5,52.31,22.11,106.0,1.0,510.0
2025-07-31T11:56:35.533348,3.1863338192419826,23.711632653061226,False,False,17.4,52.25,22.74,,-45.449043591331915,,-8.855536245834559,16.6,19.5,21.2,22.1,52.31,22.11,106.0,1.0,509.0
2025-07-31T11:56:37.524871,3.1100225225225224,23.707987987987988,True,False,17.4,52.28,22.75,,-45.66056369146878,,-8.792931365228371,16.4,19.2,20.9,21.7,52.31,22.11,106.0,1.0,509.0
2025-07-31T11:56:39.522453,3.3764450867052025,23.7057225433526,True,False,17.4,52.27,22.75,,-45.486102114024554,,-8.688192660626205,19.5,22.9,24.9,26.0,52.31,22.11,106.0,1.0,508.0
2025-07-31T11:56:41.552708,3.3253743961352655,23.710971014492753,False,False,17.2,52.26,22.73,,-45.523398552237715,,-8.7033794090858,20.5,24.0,26.2,27.2,52.31,22.11,106.0,1.0,508.0
2025-07-31T11:56:43.528144,3.2679718875502006,23.708674698795182,False,False,17.2,52.26,22.73,,-45.70202745486227,,-8.63881538293072,23.8,27.9,30.4,31.6,52.31,22.11,105.0,1.0,508.0
2025-07-31T11:56:45.540183,3.2603208812260536,23.710531609195403,False,False,17.2,52.26,22.75,,-45.73637377063782,,-8.240212150946046,24.1,28.2,30.7,32.0,52.32,22.11,105.0,1.0,508.0
2025-07-31T11:56:47.543399,3.2780202169625245,23.710192307692306,False,False,17.2,52.25,22.75,,-46.24762793583198,,-8.018076201497097,24.1,28.2,30.7,32.0,52.32,22.11,105.0,1.0,507.0
2025-07-31T11:56:49.550167,3.2432429130009774,23.709868035190617,False,False,17.2,52.26,22.75,,-46.387130261186265,,-7.966288402408361,23.5,27.6,30.0,31.3,52.32,22.11,105.0,1.0,507.0
2025-07-31T11:56:51.478642,3.2015577507598785,23.713571428571427,False,False,17.2,52.27,22.73,,-46.38775640775651,,-7.929799059777355,22.6,26.4,28.8,30.0,52.32,22.11,105.0,1.0,507.0
2025-07-31T11:56:53.570609,3.143087668593449,23.712384393063584,False,False,17.2,52.25,22.73,,-46.39782337463206,,-7.634045633513538,21.5,25.1,27.4,28.5,52.32,22.11,105.0,1.0,506.0
2025-07-31T11:56:55.539060,3.210297079556898,23.710996978851963,False,False,17.2,52.27,22.75,,-46.49823914187496,,-7.7238624865499235,20.8,24.3,26.5,27.6,52.32,22.11,105.0,1.0,506.0
2025-07-31T11:56:57.532559,3.060542168674699,23.713343373493977,True,False,17.2,52.26,22.76,,-46.483109522661834,,-7.677106124655194,20.1,23.5,25.6,26.7,52.32,22.11,105.0,1.0,505.0
2025-07-31T11:56:59.562110,3.139867424242424,23.712485795454544,True,False,17.0,52.26,22.73,,-46.945390410114,,-7.619217295642671,19.7,23.0,25.1,26.1,52.32,22.11,105.0,1.0,504.0
2025-07-31T11:57:01.543233,3.3096075433231396,23.708700305810396,False,False,17.0,52.26,22.73,,-47.09822236813048,,-7.619217295642671,19.1,22.4,24.4,25.4,52.32,22.11,105.0,1.0,504.0
2025-07-31T11:57:03.539766,3.242614188532556,23.710145772594753,False,False,17.0,52.25,22.75,,-47.239309049772196,,-7.622655325585104,18.7,21.9,23.9,24.9,52.32,22.11,105.0,1.0,504.0
2025-07-31T11:57:05.538811,3.235680924287119,23.71061946902655,False,False,17.2,52.25,22.74,,-47.13358922811406,,-7.598321122198986,18.2,21.3,23.2,24.1,52.32,22.11,105.0,1.0,504.0
2025-07-31T11:57:07.552471,3.2620732931726906,23.71191265060241,False,False,17.2,52.24,22.75,,-47.226713107212824,,-7.625577772339936,17.8,20.8,22.7,23.6,52.32,22.11,105.0,1.0,503.0
2025-07-31T11:57:09.548031,3.1625,23.70894578313253,True,False,17.2,52.23,22.75,,-47.41183659800501,,-7.691772494110814,17.3,20.3,22.1,23.0,52.32,22.11,105.0,1.0,503.0
2025-07-31T11:57:11.547711,3.32769989615784,23.711401869158877,True,False,17.2,52.25,22.74,,-47.537660095310294,,-7.594337604101288,16.8,19.6,21.4,22.3,52.32,22.11,105.0,1.0,502.0
2025-07-31T11:57:13.554773,3.143267350928641,23.70958944281525,False,False,17.2,52.23,22.75,,-47.6611250620316,,-7.408935236041456,16.4,19.2,20.9,21.7,52.32,22.11,105.0,1.0,502.0
2025-07-31T11:57:15.554305,3.2500737463126845,23.711519174041296,False,False,17.4,52.24,22.76,,-47.67873424608971,,-7.316959585381707,16.1,18.8,20.5,21.4,52.32,22.11,105.0,1.0,502.0
2025-07-31T11:57:17.552016,3.293406862745098,23.708132352941178,False,False,17.2,52.24,22.75,,-47.28238183663477,,-7.129167905609669,15.8,18.5,20.2,21.0,52.32,22.11,105.0,1.0,502.0
2025-07-31T11:57:19.561596,3.37169881305638,23.70807121661721,False,False,17.4,52.24,22.73,,-47.53962067444743,,-6.978197747067806,15.4,18.0,19.7,20.5,52.32,22.11,105.0,1.0,501.0
2025-07-31T11:57:21.566656,3.163716814159292,23.71126843657817,False,False,17.4,52.24,22.75,,-47.862284296927115,,-7.291971541560885,15.0,17.5,19.1,19.9,52.33,22.11,105.0,1.0,501.0
2025-07-31T11:57:23.563012,3.270496506986028,23.70955089820359,False,False,17.4,52.25,22.75,,-48.050532883713196,,-7.381542369996063,14.4,16.9,18.4,19.2,52.33,22.11,105.0,1.0,501.0
2025-07-31T11:57:25.486381,3.2426737160120847,23.708791540785498,False,False,17.4,52.24,22.75,,-48.14904434236024,,-7.401893260840135,13.7,16.1,17.5,18.3,52.33,22.11,104.0,1.0,501.0
2025-07-31T11:57:27.595152,3.305445205479452,23.7107397260274,False,False,17.4,52.25,22.75,,-48.2505532568811,,-7.498955796826346,13.2,15.4,16.8,17.5,52.33,22.11,104.0,1.0,501.0
2025-07-31T11:57:29.551647,3.205967741935484,23.713354838709677,False,False,17.4,52.25,22.75,,-48.109647033711376,,-7.498955796826346,15.0,17.5,19.1,19.9,52.33,22.11,104.0,1.0,501.0
2025-07-31T11:57:31.551889,3.168325848303393,23.710703592814372,False,False,17.4,52.25,22.73,,-48.124391148130705,,-7.471939957936291,15.3,17.9,19.5,20.3,52.33,22.11,104.0,1.0,501.0
2025-07-31T11:57:33.554421,3.211760124610592,23.71196261682243,False,False,17.6,52.25,22.77,,-48.33262933793827,,-7.548765733770398,15.5,18.2,19.8,20.7,52.33,22.11,104.0,1.0,502.0
2025-07-31T11:57:35.563371,3.131718441814596,23.711420118343195,False,False,17.6,52.24,22.75,,-48.481477559942476,,-7.575370152481916,15.5,18.2,19.8,20.7,52.33,22.11,104.0,1.0,503.0
2025-07-31T11:57:37.555215,3.0668030753968254,23.71202380952381,False,False,17.6,52.24,22.75,,-48.79497945783704,,-7.789111236814328,15.5,18.2,19.8,20.7,52.33,22.11,104.0,1.0,505.0
2025-07-31T11:57:39.556559,3.2671666666666668,23.71203076923077,True,False,17.6,52.25,22.75,,-48.99020272716915,,-7.789111236814328,15.5,18.2,19.8,20.7,52.33,22.11,105.0,1.0,505.0
2025-07-31T11:57:41.563891,3.27166149068323,23.71281055900621,False,False,17.6,52.24,22.75,,-48.858030536527956,,-7.889261318801239,15.3,17.9,19.5,20.3,52.33,22.11,105.0,1.0,505.0
2025-07-31T11:57:43.563144,3.1740862573099413,23.71220760233918,False,False,17.6,52.23,22.75,,-49.16815144163661,,-7.9678878109530675,15.5,18.2,19.8,20.7,52.33,22.11,105.0,1.0,505.0
2025-07-31T11:57:45.570485,3.2969914400805638,23.713157099697884,True,False,17.6,52.24,22.77,,-49.22961722943131,,-7.848307221192444,15.7,18.4,20.0,20.8,52.33,22.11,105.0,1.0,505.0
2025-07-31T11:57:47.575582,3.3809236947791166,23.71406626506024,False,False,17.8,52.24,22.75,,-49.324592369056596,,-7.72715695175617,15.5,18.2,19.8,20.7,52.33,22.11,104.0,1.0,505.0
2025-07-31T11:57:49.575723,3.17562003968254,23.711532738095237,False,False,17.8,52.24,22.76,,-49.32393680767204,,-7.472180169308012,15.5,18.2,19.8,20.7,52.33,22.11,104.0,1.0,505.0
2025-07-31T11:57:51.593758,3.14078246124031,23.71313953488372,False,False,18.0,52.25,22.77,,-49.08222902151378,,-7.446030192809305,15.4,18.0,19.7,20.5,52.33,22.11,104.0,1.0,505.0
2025-07-31T11:57:53.581481,3.290414110429448,23.714693251533742,False,False,18.0,52.24,22.76,,-48.92709246876975,,-7.434982777449616,15.3,17.9,19.5,20.3,52.33,22.11,104.0,1.0,504.0
2025-07-31T11:57:55.582116,3.2722481827622016,23.716682242990654,False,False,18.0,52.24,22.77,,-48.71435292560069,,-7.2247678430486,15.0,17.5,19.1,19.9,52.34,22.11,104.0,1.0,504.0
2025-07-31T11:57:57.582600,3.3108358358358356,23.714204204204204,False,False,18.2,52.24,22.76,,-48.44018840354323,,-7.127397869232098,14.6,17.1,18.6,19.4,52.34,22.11,104.0,1.0,504.0
2025-07-31T11:57:59.585943,3.271404979674797,23.716935975609754,False,False,18.2,52.23,22.75,,-48.08953858211182,,-7.119378198962639,14.2,16.6,18.1,18.8,52.34,22.11,104.0,1.0,504.0
2025-07-31T11:58:01.593088,3.312348484848485,23.718212121212122,False,False,18.4,52.23,22.79,,-48.21633206657619,,-7.219580855282481,13.7,16.1,17.5,18.3,52.34,22.11,104.0,1.0,504.0
2025-07-31T11:58:03.592885,3.257634654471545,23.71707317073171,False,False,18.4,52.23,22.76,,-48.042317492389,,-7.249451317020595,13.5,15.8,17.2,17.9,52.34,22.11,104.0,1.0,504.0
2025-07-31T11:58:05.596599,3.2445884146341464,23.71829268292683,False,False,18.4,52.22,22.75,,-48.11174868669524,,-7.220024403282781,13.1,15.3,16.7,17.4,52.34,22.11,104.0,1.0,505.0
2025-07-31T11:58:07.600033,3.338846153846154,23.7176,False,False,18.8,52.23,22.79,,-47.89737010475435,,-7.378496512496147,12.6,14.8,16.1,16.8,52.34,22.11,104.0,1.0,504.0
2025-07-31T11:58:09.611931,3.3579292929292928,23.716893939393938,False,False,18.6,52.18,22.75,,-48.349479250925604,,-7.740727555190844,12.4,14.5,15.8,16.4,52.34,22.11,104.0,1.0,504.0
2025-07-31T11:58:11.608449,3.249763406940063,23.71623028391167,False,False,18.8,52.16,22.75,,-48.422835473745614,,-7.809048658116607,12.0,14.0,15.3,15.9,52.34,22.11,104.0,1.0,503.0
2025-07-31T11:58:13.519222,3.311228354978355,23.720178571428573,False,False,18.8,52.15,22.77,,-48.569544554691355,,-7.786800357652624,11.7,13.7,14.9,15.5,52.34,22.11,104.0,1.0,502.0
2025-07-31T11:58:15.672401,3.2668437204910292,23.717039660056656,False,False,19.0,52.16,22.76,,-49.044611843847434,,-7.69352634344972,12.8,15.0,16.3,17.0,52.34,22.12,104.0,1.0,501.0
